record;date;QLANG;Q1;PROV;PROV2;QAB;QBC;QON;Q0QC;Q0QCA;Q0QCB;Q0QCC;Q0QCD;Q0QCE;Q0QCF;Q0QCG;REGIO;FSA;POSTAL6;age;sexe;SCOL;FOYr1;FOYr2;FOYr3;FOYr4;LANGU;Q2r1;Q2r2;Q2r3;Q2r4;Q3r1;Q3r2;Q3r3;Q3r4;Q3r5;Q4;Q5r1;Q5r2;Q5r3;Q5r4;Q5r5;Q5r96;Q6r1;Q6r2;Q6r3;Q6r4;Q6r5;Q6r6;Q6r7;Q7;Q8r1;Q8r2;Q8r3;Q8r4;Q8r5;Q8r6;Q8r7;Q9r2;Q9r3;Q9r4;Q10Ar1;Q10Ar2;Q10Ar3;Q10Ar4;Q10Ar5;Q10Ar6;Q10Ar7;Q10Ar8;Q10Ar9;Q10Ar10;Q10Ar11;Q10Ar12;Q10Ar13;Q10Ar14;Q10Ar15;Q10Ar16;Q10Ar17;Q10Ar18;Q10Ar19;Q10Ar20;Q10Ar96;Q10Br1;Q10Br2;Q10Br3;Q10Br4;Q10Br5;Q10Br6;Q10Br7;Q10Br8;Q10Br9;Q10Br96;Q10Br97;Q11r1;Q11r2;Q11r3;Q11r4;Q11r5;Q11r6;Q11r7;Q11r8;Q11r9;Q11r10;Q11r11;Q11r12;Q11r97;Q12A2;Q12A3;Q12B2;Q12B3;Q12C2;Q12C3;Q13r1;Q13r2;Q13r3;Q13r4;Q14;Q15;Q16r1;Q16r2;Q16r3;Q16r4;Q16r5;Q16r6;Q16r7;Q17r1;Q17r2;Q17r3;Q17r4;Q17B;Q17C;Q17D;Q18r1;Q18r2;Q18r3;Q18r4;Q18r5;BORN;REVEN;POL;EMPLO;ETAT;PROP;PROP2;COL;COMMENTAIRE;Pond
113;2022-02-08;1;5;4;3;;;;;;;;;;;;;R2C;R2C5S7;6;2;2;0;0;0;1;2;6;1;2;5;1;0;0;1;0;2;0;0;0;0;5;0;;;;;;;;4;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3,00;3,20;11,00;11,30;7,00;7,20;1;2;3;4;1;1;3;5;3;5;5;4;5;5;5;5;3;1;;;1;4;5;1;5;1;4;99;6;3;4;2;2;;1,05553
114;2022-02-08;1;5;5;4;;;57;;;;;;;;;;K2P;K2P0G7;4;2;3;0;0;0;0;2;1;2;2;7;0;0;0;1;0;2;0;0;0;4;0;0;;;;;;;;5;5;4;4;4;4;4;4;2;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;1;0;0;999,00;999,00;10,00;10,10;6,00;6,00;4;2;1;3;1;4;2;4;4;4;3;5;5;4;4;1;3;1;;;3;3;3;3;4;1;6;6;1;1;4;2;2;;1,01987
116;2022-02-08;1;5;5;4;;;59;;;;;;;;;;L6L;L6L5L3;4;1;5;0;0;0;2;2;7;3;2;7;1;0;0;1;1;2;1;2;0;0;0;0;3;4;2;2;3;3;3;2;4;5;2;2;3;4;4;3;3;3;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;2,10;2,00;7,00;7,20;4,00;4,40;4;2;1;3;2;3;2;2;1;3;3;3;3;4;4;2;2;2;;;4;4;2;4;2;1;3;5;6;1;1;2;4;;0,50106
117;2022-02-08;1;5;1;1;;70;;;;;;;;;;;V6B;V6B5R1;3;1;2;0;0;0;0;2;7;5;5;6;1;0;1;1;0;2;0;2;0;0;0;0;4;3;4;2;4;3;3;3;5;3;4;4;3;4;4;4;5;4;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;5,00;4,60;17,40;15,10;10,60;10,20;4;3;1;2;2;4;4;5;3;3;4;2;3;4;2;5;4;3;1;;2;1;4;3;5;1;4;1;1;1;1;2;1;;1,52382
118;2022-02-08;1;5;3;3;;;;;;;;;;;;;S0L;S0L2N0;4;1;6;0;0;1;2;2;5;5;6;5;1;1;0;0;0;2;1;2;0;0;0;0;4;4;4;4;4;4;4;2;4;4;4;4;4;3;3;4;4;4;;;;;;;;;;;;;;;;;;;;;;0;0;1;0;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;7,10;4,00;17,60;16,40;999,00;11,10;1;4;3;2;1;1;1;1;1;1;1;1;1;3;3;3;4;3;4;;4;3;3;4;4;2;2;6;1;3;1;2;4;;0,34232
119;2022-02-08;1;4;5;4;;;60;;;;;;;;;;N8R;;4;2;2;0;0;0;2;2;3;3;99;5;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;3;2;5;2;3;4;5;5;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;;;;;;;;;;;;0;1;0;0;0;1;1;0;0;0;0;0;0;2,50;1,90;1,60;2,20;0,00;0,00;4;1;2;3;3;3;2;3;2;3;3;1;2;4;3;2;2;1;;;4;4;3;3;4;1;5;4;7;3;1;1;2;;1,01987
120;2022-02-08;1;3;3;3;;;;;;;;;;;;;S7S;S7S1L6;4;2;4;0;0;0;1;2;4;2;2;2;1;0;0;0;0;1;0;0;0;4;0;0;;;;;;;;7;3;3;3;3;3;3;3;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;;;;;;;;;;;;0;1;0;0;0;1;0;0;1;0;0;0;0;3,00;3,00;10,00;10,00;6,00;6,00;2;1;3;4;4;4;3;3;3;3;3;3;3;4;4;3;2;1;;;3;4;2;3;3;1;11;4;1;3;1;1;2;;0,95154
121;2022-02-08;1;5;5;4;;;52;;;;;;;;;;L9R;L9R0A7;4;2;2;0;0;0;0;1;5;2;2;6;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;4;2;4;2;3;4;4;4;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;0;1;0;0;0;1;1;0;0;0;0;0;0;999,00;999,00;999,00;999,00;999,00;999,00;4;3;2;1;2;2;3;3;3;3;3;3;3;5;5;5;3;4;;3;2;4;4;2;5;1;4;4;1;1;1;2;4;;0,55630
122;2022-02-08;1;5;2;2;61;;;;;;;;;;;;T3G;T3G1Y1;5;1;6;0;0;0;2;3;5;3;2;2;1;0;0;0;0;2;0;2;0;0;0;0;4;2;1;2;3;1;1;5;4;3;3;2;3;2;2;2;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;0;0;0;0;1;1;0;0;0;0;1;0;0;1,60;2,40;10,10;10,20;6,20;6,10;3;1;2;4;2;2;4;4;3;4;5;4;5;4;5;3;2;1;;;2;4;4;1;4;2;7;4;1;6;2;1;1;;0,44647
123;2022-02-08;1;5;5;4;;;55;;;;;;;;;;P0M;P0M1B0;4;2;4;0;0;1;2;2;4;1;4;1;1;0;0;0;0;2;0;2;0;0;0;0;3;3;1;2;2;1;3;5;5;5;2;4;4;4;4;5;5;5;;;;;;;;;;;;;;;;;;;;;;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;999,00;999,00;10,00;10,00;6,00;6,00;3;2;1;4;2;2;1;5;2;5;2;5;4;5;5;3;5;2;;;1;5;4;2;5;1;9;2;2;2;1;1;2;;1,15632
124;2022-02-08;1;5;2;2;61;;;;;;;;;;;;T2R;T2R0L5;4;2;5;0;0;0;0;2;5;2;2;4;1;0;0;0;0;2;0;2;3;0;0;0;5;3;4;4;2;4;4;1;2;4;3;3;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;4,00;3,80;7,50;6,30;3,70;9,70;4;2;3;1;2;2;4;2;1;3;3;3;3;3;3;3;3;4;;6;3;3;3;3;3;1;8;5;2;2;1;1;4;;0,67554
125;2022-02-08;2;5;6;5;;;;16;;;96;;;;;3;J2T;J2T5L2;3;2;5;2;0;0;1;1;7;3;2;1;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;4;5;3;1;2;1;5;5;4;5;3;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;3,00;3,00;9,50;9,50;6,50;6,00;1;2;3;4;1;1;4;5;5;4;3;1;1;5;5;5;5;2;;;2;3;4;2;5;1;3;3;7;2;1;1;3;Si les politiques venaient des gouvernements, s'ils serraient la vis des manufacturiers et des producteurs au sujet des enjeux environnementaux, la population et les commerces devront suivre et il n'y aurait pas autant de sensibilisation à faire et de temps et de $ à perdre sur des pubs que nous avons tous déjà vues de toute façon. Tout le monde est conscientisé. Ce sont les moyens financiers qui bloquent. J'adorerais virer zéro déchet, mais c'est malheureusement beaucoup trop cher et peu ac;0,46730
126;2022-02-08;2;4;6;5;;;;16;;;43;;;;;1;J3X;J3X1R3;3;1;5;0;1;0;1;1;5;5;3;3;1;0;0;0;0;3;0;0;0;4;0;0;;;;;;;;2;1;1;1;3;3;1;1;3;3;5;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;3,00;3,60;8,90;8,80;5,60;7,00;2;1;3;4;1;1;2;5;2;5;5;5;5;5;5;5;3;3;6;;2;1;5;2;5;2;8;2;1;3;1;2;4;C'est un bon questionnaire à répond;0,59279
127;2022-02-08;1;5;5;4;;;59;;;;;;;;;;M1K;M1K2E9;4;2;5;0;0;1;1;2;5;2;2;5;1;0;0;0;0;2;0;2;0;0;0;0;5;3;5;4;5;5;5;6;5;5;5;5;5;5;5;6;6;6;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;3,60;2,50;7,40;5,90;5,10;5,20;4;2;1;3;1;3;4;2;2;2;3;2;2;5;5;1;3;2;;;4;5;3;3;3;2;3;4;2;3;3;2;1;;0,45344
128;2022-02-08;1;5;2;2;63;;;;;;;;;;;;T1J;T1J2G7;4;2;4;0;0;0;1;2;5;2;1;3;1;0;0;1;0;2;1;2;3;0;0;0;4;5;4;3;1;5;5;5;2;2;2;2;3;2;2;5;5;5;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;2,00;1,90;7,10;7,00;5,50;5,60;3;1;2;4;2;2;1;5;5;5;5;3;5;5;5;5;5;4;;2;1;5;5;1;5;1;2;4;2;1;2;2;3;;2,15865
133;2022-02-09;1;4;6;5;;;;6;;;;;;;;1;H1K;H1K2N6;4;2;5;0;0;0;2;1;5;2;2;1;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;7;1;4;1;2;4;5;4;4;2;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;3,00;3,70;10,90;11,30;6,20;6,20;4;2;1;3;2;3;1;1;2;3;1;4;4;4;2;1;3;2;;;2;1;3;2;4;1;10;6;1;1;3;1;1;;0,36785
134;2022-02-09;1;5;3;3;;;;;;;;;;;;;S4S;S4S1Y5;3;1;5;0;0;0;0;2;5;2;1;2;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;7;2;5;3;2;4;5;5;3;3;3;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2,80;3,50;10,00;10,00;4,00;4,00;4;3;1;2;2;2;3;4;4;4;4;4;3;4;4;3;4;1;;;1;1;4;1;5;1;9;1;1;1;1;1;2;;0,42034
135;2022-02-09;1;5;3;3;;;;;;;;;;;;;S0A;S0A0L0;5;1;4;0;0;0;2;2;6;3;3;6;1;0;0;0;1;2;1;2;0;0;0;0;4;3;1;1;1;1;1;5;4;5;1;1;1;1;1;5;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1,40;2,00;9,00;9,00;6,00;6,50;4;1;2;3;2;2;5;5;5;4;2;3;4;4;4;2;5;4;;3;2;1;4;2;4;1;3;6;2;2;1;1;4;;0,66510
136;2022-02-09;1;4;1;1;;70;;;;;;;;;;;V5R;V5R5E8;3;1;5;0;0;0;0;2;7;2;2;2;0;0;1;0;0;2;0;0;0;4;0;0;;;;;;;;2;3;3;3;3;3;3;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;999,00;999,00;999,00;999,00;999,00;999,00;3;1;2;4;4;4;3;3;3;3;3;3;3;3;3;3;3;1;;;3;3;3;3;3;1;5;3;1;1;1;98;1;;0,55375
137;2022-02-09;1;5;1;1;;70;;;;;;;;;;;V3B;V3B6Y1;3;2;5;0;2;0;1;2;5;5;2;5;1;0;0;0;0;2;1;2;3;0;0;0;3;3;4;3;2;2;2;5;4;4;4;4;4;4;4;4;5;5;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;4,00;5,40;7,40;5,60;2,20;8,00;2;1;4;3;1;1;2;2;3;3;3;3;3;4;4;4;4;4;;3;3;4;4;4;4;2;10;4;1;3;1;1;1;;0,98361
138;2022-02-09;1;4;5;4;;;51;;;;;;;;;;;;4;2;5;0;0;0;3;2;5;2;2;2;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;5;1;4;1;1;4;4;4;2;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;1;1;0;1;0;0;0;0;0;0;0;0;0;2,00;2,00;6,00;6,00;4,00;4,00;3;2;1;4;2;2;3;1;1;3;3;3;3;4;4;1;1;2;;;1;1;3;2;4;1;98;99;1;3;1;1;3;Some of the questions were a bit 'fear mongering' in the wording.   Yes the environment is essential for life.  No need to be aggressive about it!    As far as Bulk Groceries are concerned:  Not practical for many products.  Hygiene is extremely important! Cross contamination is a huge risk with Bulk grocery offerings.;0,37062
139;2022-02-09;1;5;5;4;;;52;;;;;;;;;;N2M;N2M5L9;3;2;5;2;1;0;1;2;5;3;3;3;1;0;0;0;0;2;0;2;3;0;0;0;5;4;3;2;1;2;2;2;3;4;4;5;2;3;4;4;4;4;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3,30;4,30;7,50;10,40;9,10;7,30;4;2;1;3;2;2;4;2;2;4;3;4;3;3;4;2;3;1;;;4;2;3;3;4;1;6;5;1;3;1;1;3;You should be targeting consumers to change their purchasing habits to the companies. For example large scale fishing companies are doing way more damage to the ocean environment than single use plastics. Eliminating something like plastic straws is pure virtual signaling. Start going after the fishing companies, but the government wont because Asians consume the most fish and that would be racist to target large fishing companies to the determent of one culture.;0,76351
140;2022-02-09;2;3;6;5;;;;16;;;96;;;;;3;J2T;J2T5G6;4;1;4;0;0;0;0;1;3;2;2;2;1;0;0;0;0;2;0;2;0;0;0;0;5;4;4;1;1;1;1;2;5;2;4;2;3;1;1;5;5;5;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1,90;2,40;9,00;9,00;6,00;6,00;4;1;2;3;1;1;4;2;5;4;4;3;4;4;4;2;2;2;;;1;4;3;2;4;1;4;5;6;1;1;1;3;;0,68960
141;2022-02-09;1;5;6;5;;;;6;;;;;;;;1;H2X;H2X1C4;2;2;5;0;0;0;1;3;5;3;2;7;0;0;1;1;0;3;0;0;0;0;5;0;;;;;;;;5;5;5;4;5;2;4;3;5;5;4;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;3,20;3,20;11,00;11,00;7,00;7,00;3;4;1;2;2;2;4;5;5;5;5;5;4;5;5;3;2;1;;;1;4;5;2;5;1;3;2;3;1;4;2;1;Although buying in bulk is a good option, I don't think it will be able to work during covid times...;0,45064
142;2022-02-09;1;4;2;2;62;;;;;;;;;;;;T5R;T5R0T9;5;1;5;0;0;0;1;2;6;5;2;2;1;0;0;1;0;2;1;0;3;0;0;0;1;1;1;1;1;1;1;4;2;2;2;2;2;2;2;3;3;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;3,00;0,00;10,00;0,00;6,00;0,00;4;2;1;3;2;3;2;4;4;2;4;4;4;4;4;3;4;3;2;;1;1;4;1;4;1;5;4;6;3;1;1;2;;0,44777
143;2022-02-09;1;5;7;6;;;;;;;;;;;;;E1A;E1A8Z5;3;2;5;0;0;1;1;2;5;3;3;6;1;0;1;1;0;2;1;2;0;0;0;0;4;3;2;4;1;4;3;1;5;2;4;4;1;5;5;5;5;5;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;2,00;2,00;6,30;6,50;5,30;5,00;4;1;2;3;2;2;1;3;1;5;1;5;5;5;5;5;5;1;;;1;2;5;1;5;1;6;4;1;2;2;2;4;;0,98170
144;2022-02-09;1;3;9;6;;;;;;;;;;;;;C1A;C1A6H8;2;2;2;0;0;1;3;3;6;2;2;2;1;0;1;1;0;4;0;2;0;0;0;0;4;1;3;4;3;2;2;3;4;4;3;3;4;3;3;4;3;3;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;2,90;4,50;10,80;13,00;6,90;8,00;4;2;1;3;1;1;3;2;2;4;4;4;4;4;4;4;3;4;;1;2;4;4;2;4;2;98;2;3;1;1;3;4;;0,87998
145;2022-02-09;2;5;6;5;;;;12;;;;;96;;;3;G0M;G0M1B0;4;2;3;0;0;0;2;1;5;3;99;7;1;0;0;0;0;1;0;0;0;4;0;0;;;;;;;;1;3;3;3;3;3;3;3;1;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4,00;999,00;12,00;999,00;999,00;999,00;3;2;1;4;2;4;3;3;3;3;3;3;3;4;3;3;3;1;;;3;3;3;3;3;1;3;4;7;2;1;1;4;;0,68796
146;2022-02-09;1;5;5;4;;;51;;;;;;;;;;K0K;K0K3M0;4;2;4;0;0;0;2;1;4;5;2;4;1;0;0;0;0;3;0;0;0;4;0;0;;;;;;;;1;4;4;4;4;3;4;3;3;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;8,00;999,00;15,10;999,00;11,50;999,00;4;1;3;2;2;2;2;3;3;4;4;2;3;4;4;4;4;2;;;3;4;4;5;4;1;9;5;1;2;1;1;4;;0,55630
147;2022-02-09;1;5;8;6;;;;;;;;;;;;;B4A;B4A3C1;4;1;6;0;1;0;0;2;6;3;2;3;1;0;0;0;0;2;0;2;0;0;0;0;2;2;2;2;2;2;2;4;3;3;3;3;3;3;3;6;3;3;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;2,00;2,10;9,40;9,90;5,60;6,90;4;3;2;1;2;2;2;2;2;3;3;4;2;5;4;3;3;4;;1;4;4;3;4;3;1;7;2;1;1;1;2;4;;0,56229
148;2022-02-09;1;5;8;6;;;;;;;;;;;;;B3M;B3M3C5;2;2;5;0;0;0;1;2;5;2;2;3;1;0;0;0;0;3;0;0;0;0;5;0;;;;;;;;5;2;2;1;1;3;1;1;5;2;5;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;3,50;3,50;11,10;11,50;6,80;6,60;1;3;2;4;1;1;4;5;5;5;5;3;3;5;4;3;5;2;;;1;4;4;1;5;1;2;3;3;2;4;2;3;;0,27680
149;2022-02-09;1;5;2;2;61;;;;;;;;;;;;T4A;T4A2K7;3;2;5;1;1;0;2;2;5;3;2;5;1;0;0;0;0;2;1;0;0;0;0;0;3;3;2;2;2;3;3;1;2;4;2;3;2;4;4;5;4;5;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;2,80;3,10;8,00;9,80;5,60;6,40;4;1;2;3;2;2;3;3;3;3;2;3;3;4;4;3;3;4;;3;2;4;4;3;4;2;5;5;2;3;1;1;4;;0,71408
150;2022-02-09;1;5;5;4;;;50;;;;;;;;;;L3B;L3B1H2;4;2;2;0;0;0;1;2;7;2;5;99;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;3;3;4;3;3;4;4;4;2;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;999,00;999,00;7,00;999,00;8,00;8,00;1;4;3;2;2;2;3;3;3;3;3;3;3;4;3;3;2;2;;;3;3;3;3;3;1;4;5;1;4;1;1;4;;1,01987
151;2022-02-09;1;5;5;4;;;53;;;;;;;;;;N5V;N5V0C5;4;2;4;2;1;1;0;2;6;2;2;4;1;0;0;0;0;2;0;2;0;0;0;0;4;3;3;3;3;2;3;1;3;4;3;3;3;3;3;4;4;4;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;4,00;5,00;2,90;12,00;11,00;11,00;4;1;2;3;2;2;2;3;2;3;3;4;3;4;4;3;3;1;;;2;2;4;2;5;1;1;6;5;5;1;2;2;;1,15632
152;2022-02-09;2;3;5;4;;;57;;;;;;;;;;K2K;K2K3K7;4;1;6;0;0;2;2;1;3;2;2;2;1;0;0;0;0;1;0;0;0;4;0;0;;;;;;;;4;3;3;3;3;3;3;3;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;999,00;999,00;999,00;999,00;999,00;999,00;4;1;2;3;2;4;1;2;1;3;2;2;2;4;4;1;2;2;;;5;4;1;4;3;1;11;6;1;3;1;1;2;;0,28716
153;2022-02-09;1;3;5;4;;;59;;;;;;;;;;;;4;2;5;0;0;1;2;2;5;5;5;5;0;0;1;1;1;5;1;0;0;0;0;0;5;5;5;5;3;4;5;1;3;3;3;3;3;3;3;6;6;6;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;4,00;999,00;12,00;5,50;3,40;4,80;4;1;2;3;1;1;4;3;1;3;3;1;5;5;3;1;1;2;;;5;5;1;3;3;1;2;4;96;4;1;2;1;Mandate freedom!!!!;0,45344
155;2022-02-09;1;4;1;1;;71;;;;;;;;;;;V1Y;V1Y8G7;3;1;6;0;0;0;1;3;4;2;2;2;1;0;0;0;0;3;0;2;0;0;0;0;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;4;2;4;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;4,20;3,70;12,60;11,50;8,90;6,40;2;1;4;3;2;2;3;2;2;3;3;4;3;3;2;3;3;1;;;3;2;3;4;3;2;6;5;1;3;4;1;3;;0,84319
156;2022-02-09;2;5;6;5;;;;3;;;;1;;1;;2;G1J;G1J4Y8;5;1;3;0;0;0;0;1;6;1;1;1;1;0;0;0;0;2;0;0;0;0;5;0;;;;;;;;5;4;4;4;3;3;3;3;4;3;5;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;999,00;999,00;999,00;999,00;999,00;999,00;2;3;4;1;2;2;3;3;3;1;1;1;1;5;5;5;5;4;;3;1;2;5;1;5;1;3;1;1;1;3;2;2;;1,41825
157;2022-02-09;2;5;6;5;;;;5;;;;;;;;3;J1X;J1X3T4;6;1;4;0;0;0;0;1;5;4;2;5;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;6;3;3;1;1;1;1;1;2;1;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;;;;;;;;;;;;0;0;0;1;0;1;1;0;0;0;0;0;0;3,00;3,00;11,00;11,00;5,60;5,00;2;1;3;4;2;4;2;3;2;3;2;3;3;1;1;2;3;1;;;1;1;1;1;1;1;1;3;6;1;3;2;4;;1,18842
158;2022-02-09;1;5;2;2;61;;;;;;;;;;;;T2M;T2M1C3;3;2;6;0;0;0;5;2;6;4;4;6;1;0;0;0;0;1;0;0;0;0;5;0;;;;;;;;1;3;4;2;2;3;4;4;3;4;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;3,40;3,20;10,00;9,30;6,00;6,20;1;2;3;4;2;2;4;4;3;5;5;4;4;4;4;4;3;3;3;;4;4;5;4;5;2;9;3;1;3;1;1;1;The survey is good enough to look for people’s options about the future projec;0,62982
159;2022-02-09;1;4;5;4;;;58;;;;;;;;;;N0H;N0H1A0;4;2;5;0;0;0;3;2;4;1;1;3;1;0;0;0;0;5;0;0;0;0;5;0;;;;;;;;5;3;4;2;4;2;2;2;2;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;0;1;0;0;0;0;0;0;1;0;0;0;0;2,20;2,90;6,10;7,00;5,00;5,50;3;1;2;4;3;3;3;3;2;3;2;3;4;2;3;1;4;2;;;5;4;1;3;2;1;98;6;96;1;1;3;4;;0,37062
160;2022-02-09;1;5;5;4;;;50;;;;;;;;;;L2A;L2A4C2;5;2;2;0;0;0;2;2;6;5;3;2;1;0;0;0;0;2;1;0;0;0;0;0;2;3;1;1;1;1;1;5;2;5;2;2;2;2;2;4;4;3;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;3,80;3,30;6,00;5,80;6,00;7,00;4;1;2;3;2;1;2;5;3;3;3;3;4;4;5;4;3;2;;;2;4;5;2;5;2;5;4;5;3;1;1;4;;1,48128
161;2022-02-09;1;4;5;4;;;52;;;;;;;;;;N2L;N2L3R7;2;2;4;0;0;0;5;2;3;99;99;6;0;0;1;0;0;2;0;2;0;0;0;0;3;4;4;4;4;4;4;1;3;4;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;5,00;6,00;12,00;15,00;10,00;10,00;1;2;3;4;2;4;1;1;1;4;2;4;4;4;4;4;4;1;;;4;3;4;4;2;2;1;99;7;1;1;2;4;No;1,23204
